Date,Price,Tckr,Rvn,Title,Freq,Units,Adjustment,LastUpdt,Popularity,Since,Notes
2006-02-16,5.95,MORTGAGE5US,1.018675721561978,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-23,5.96,MORTGAGE5US,0.1680672268907527,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-02,5.97,MORTGAGE5US,0.1677852348993253,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-09,6.03,MORTGAGE5US,1.005025125628149,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-16,5.93,MORTGAGE5US,-1.6583747927031596,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-23,5.96,MORTGAGE5US,0.5059021922428373,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-30,6.02,MORTGAGE5US,1.0067114093959666,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-06,6.11,MORTGAGE5US,1.4950166112956937,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-13,6.13,MORTGAGE5US,0.3273322422258522,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-20,6.16,MORTGAGE5US,0.48939641109298937,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-27,6.21,MORTGAGE5US,0.8116883116883088,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-04,6.21,MORTGAGE5US,0,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-11,6.22,MORTGAGE5US,0.1610305958132011,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-18,6.23,MORTGAGE5US,0.16077170418007516,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-25,6.21,MORTGAGE5US,-0.32102728731942953,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-01,6.26,MORTGAGE5US,0.8051529790660197,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-08,6.2,MORTGAGE5US,-0.9584664536741151,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-15,6.23,MORTGAGE5US,0.4838709677419395,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-22,6.32,MORTGAGE5US,1.4446227929373974,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-29,6.39,MORTGAGE5US,1.1075949367088511,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-06,6.39,MORTGAGE5US,0,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-13,6.33,MORTGAGE5US,-0.9389671361502286,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-20,6.36,MORTGAGE5US,0.4739336492891035,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-27,6.35,MORTGAGE5US,-0.15723270440252635,NA,NA,NA,NA,NA,NA,NA,NA
